[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-03 04:40:32] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-03 04:40:32] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-03 04:40:32] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-03 04:40:32] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431\
[2024-10-03 04:40:32] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/fashionsbylina.github.io/
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/editor-v1-adapters/editor-v1-adapters.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/env/env.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/env/env.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/env/env.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/icons/icons.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/icons/icons.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/locations/locations.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/locations/locations.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/locations/locations.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/locations/locations.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/query/query.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/query/query.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/query/query.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/query/query.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/query/query.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/schema/schema.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/schema/schema.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/schema/schema.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/store/store.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/store/store.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/store/store.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/store/store.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/ui/ui.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/ui/ui.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/ui/ui.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/ui/ui.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/utils/utils.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/utils/utils.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/utils/utils.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.strings.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/progress.6d15c16f0f5c4792940f.bundle.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/progress.985f012a6336ab21cb44.bundle.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/styleguide.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/styleguide.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/tabs.520bc2ed4560c561029e.bundle.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js.LICENSE.txt
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/text-path.497ba3e4bfca1269225c.bundle.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js
[2024-10-03 04:40:33] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/fashionsbylina.github.io/wp-content/plugins/elementor/assets/js/toggle.d79746a764407a0828ee.bundle.js
